Date,ACES.JK,ADRO.JK,AKRA.JK,AMRT.JK,ANTM.JK,ARTO.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BRIS.JK,BRPT.JK,BUKA.JK,CPIN.JK,EMTK.JK,ESSA.JK,EXCL.JK,GGRM.JK,GOTO.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,INTP.JK,ITMG.JK,KLBF.JK,MAPI.JK,MBMA.JK,MDKA.JK,MEDC.JK,MTEL.JK,PGAS.JK,PGEO.JK,PTBA.JK,PTMP.JK,SIDO.JK,SMGR.JK,SRTG.JK,TLKM.JK,TOWR.JK,UNTR.JK,UNVR.JK
5/21/2021,1256.70,470.84,507.52,898.38,2032.68,10075.00,3904.65,5901.84,2391.87,2940.30,1268.37,2516.27,1761.93,888.69,,5917.60,2205.16,334.98,2113.55,27372.00,,962.12,7638.64,4608.43,5388.80,8336.91,10397.30,6643.25,1358.59,699.25,,2419.49,608.48,,839.80,,1114.11,,639.69,8591.62,1073.61,2715.95,1084.79,14394.30,4739.21
5/24/2021,1239.25,468.82,505.89,878.96,1980.33,10650.00,3943.31,5869.36,2380.64,3053.68,1252.06,2483.87,1671.69,839.32,,5847.15,2175.76,316.16,2104.11,27434.36,,924.39,7523.94,4440.67,5325.15,7995.63,10287.39,6799.87,1340.10,714.02,,2390.22,590.97,,801.80,,1098.56,,643.87,8409.31,1031.96,2707.65,1102.80,14078.85,4866.73
5/25/2021,1230.52,472.86,523.78,908.09,2032.68,11675.00,3923.98,5897.20,2391.87,3068.79,1284.68,2548.67,1757.18,849.19,,5729.74,2234.57,338.75,2160.72,27517.49,,976.26,7501.00,4588.69,5346.37,7971.25,10287.39,6773.76,1349.35,704.17,,2487.78,630.37,,836.00,,1134.84,,643.87,8568.83,1031.96,2740.87,1098.30,14278.08,4824.22
5/27/2021,1282.88,470.84,523.78,883.81,2085.02,12475.00,3981.97,5818.32,2313.27,2985.65,1301.00,2483.87,1738.18,844.26,,6152.43,2322.77,333.10,2255.08,27351.22,,962.12,7592.76,4529.49,5303.94,8263.78,10067.57,6760.71,1312.38,679.55,,2546.32,604.10,,851.20,,1129.65,,643.87,8659.99,1027.34,2807.32,1116.30,14377.69,4951.73
5/28/2021,1300.34,472.86,527.04,883.81,2146.09,12150.00,3981.97,5883.28,2335.72,3076.35,1296.92,2505.47,1776.17,878.82,,6293.32,2312.97,325.57,2226.77,27351.22,,971.55,7455.12,4618.30,5282.72,8166.27,10485.22,6773.76,1330.86,679.55,,2536.56,595.35,,858.80,,1134.84,,639.69,8796.73,1008.83,2715.95,1057.79,14493.91,4909.23
5/31/2021,1304.70,480.94,527.04,878.96,2137.36,12150.00,4059.29,5915.76,2425.56,3219.97,1333.62,2591.87,1809.42,888.69,,6340.29,2303.17,333.10,2321.13,27559.06,,966.83,7523.94,4667.64,5388.80,8288.15,10639.09,6747.66,1340.10,689.40,,2634.12,604.10,,847.40,,1145.20,,648.05,8842.31,1008.83,2857.15,1057.79,14975.38,4972.99
6/2/2021,1335.25,509.23,541.68,883.81,2224.60,12175.00,4117.28,5999.27,2492.94,3219.97,1337.70,2635.07,1828.41,898.57,,6410.73,2293.37,359.45,2434.35,28141.00,,990.41,7546.88,4736.72,5473.66,8483.17,10858.91,7387.19,1335.48,718.94,,2682.90,608.48,,912.00,,1217.75,,652.23,9503.20,1059.73,2865.46,1084.79,15788.90,4972.99
6/3/2021,1352.70,505.19,543.30,883.81,2198.43,11850.00,4136.61,6124.55,2582.77,3295.55,1341.78,2699.86,1823.67,918.32,,6762.97,2263.97,346.27,2415.48,27933.16,,971.55,7982.72,4795.93,5664.60,8921.95,11034.76,7334.98,1386.31,753.41,,2653.64,608.48,,896.80,,1202.20,,648.05,9617.15,1059.73,2898.68,1143.31,15705.89,4909.23
6/4/2021,1339.61,497.11,531.92,883.81,2119.92,11875.00,4039.96,6105.99,2526.62,3280.43,1337.70,2645.87,1947.14,873.88,,6622.08,2224.77,344.39,2406.05,27725.33,,957.40,7753.33,4657.77,5579.74,8678.18,10880.89,7361.08,1372.45,748.49,,2536.56,608.48,,889.20,,1181.47,,648.05,9457.62,1156.91,2906.98,1134.31,15622.88,4802.97
6/7/2021,1304.70,487.00,538.42,883.81,2076.30,12300.00,4059.29,6059.59,2481.71,3212.41,1309.15,2645.87,1818.92,873.88,,6669.04,2244.37,340.63,2443.79,27829.24,,957.40,7661.57,4549.22,5579.74,8702.56,10814.95,7178.36,1381.69,743.56,,2634.12,595.35,,881.60,,1150.38,,652.23,9480.41,1263.35,2948.51,1143.31,15257.62,4781.72
6/8/2021,1261.07,489.02,527.04,942.09,2050.12,12050.00,4078.62,5966.80,2481.71,3174.61,1305.08,2591.87,1733.43,844.26,,6762.97,2156.16,334.98,2292.82,27455.14,,937.59,7501.00,4539.35,5410.01,8410.04,10463.24,7426.34,1365.68,738.64,,2614.61,586.59,,855.00,,1134.84,,643.87,9275.31,1443.82,2906.98,1111.80,15556.47,4738.44
6/9/2021,1234.89,491.04,514.02,1082.91,2146.09,12600.00,4117.28,6059.59,2526.62,3189.73,1309.15,2656.67,1766.68,849.19,,6856.90,2224.77,350.04,2330.56,27330.44,,957.40,7478.06,4736.72,5325.15,8312.53,10265.41,7400.24,1356.26,748.49,,2780.46,639.12,,851.20,,1150.38,,639.69,9480.41,1517.87,2957.60,1111.80,15523.26,4586.99
6/10/2021,1234.89,489.02,523.78,1194.60,2111.19,12900.00,4175.27,6143.11,2549.08,3250.20,1296.92,2678.26,1785.67,854.13,,6575.11,2224.77,346.27,2424.92,27933.16,,947.97,7478.06,4667.64,5303.94,8288.15,10243.43,7361.08,1356.26,699.25,,2751.20,634.74,,874.00,,1140.02,,648.05,9412.04,1541.00,3036.12,1141.22,15008.59,4586.99
6/11/2021,1234.89,531.46,520.53,1180.03,2163.53,13000.00,4078.62,6003.91,2549.08,3235.08,1305.08,2710.66,1742.93,849.19,,6481.18,2214.97,334.98,2424.92,27933.16,,1023.43,7501.00,4776.19,5325.15,8141.89,10001.63,7778.73,1365.68,763.26,,2721.93,643.50,,923.40,,1186.65,,648.05,9412.04,1541.00,3027.39,1127.47,15257.62,4630.26
6/14/2021,1217.43,535.50,520.53,1126.62,2102.47,12950.00,4001.30,5948.24,2492.94,3287.99,1280.60,2710.66,1719.18,814.63,,6175.91,2136.56,329.34,2340.00,28182.57,,1013.99,7478.06,4786.06,5325.15,7971.25,10001.63,7843.99,1351.55,758.34,,2780.46,656.63,,885.40,,1186.65,,643.87,9275.31,1541.00,2975.04,1122.89,14942.18,4543.71
6/15/2021,1195.61,529.44,525.41,1131.47,2058.85,12925.00,3981.97,6003.91,2481.71,3197.29,1268.37,2732.26,1704.94,868.94,,6269.84,2175.76,319.93,2358.87,28847.64,,971.55,7478.06,4726.85,5303.94,8044.38,9825.78,7922.30,1365.68,753.41,,2819.49,643.50,,881.60,,1160.74,,639.69,9298.10,1564.14,3001.22,1118.30,14643.33,4478.80
6/16/2021,1204.34,563.79,523.78,1194.60,2023.95,14000.00,3981.97,5925.04,2414.33,3031.00,1268.37,2710.66,1690.69,849.19,,6035.01,2126.76,331.22,2509.84,29637.42,,985.70,7501.00,4568.96,5325.15,8483.17,9869.74,7935.35,1342.13,743.56,,2839.00,647.88,,862.60,,1171.11,,635.50,9298.10,1517.87,2975.04,1118.30,15041.79,4500.44
6/17/2021,1217.43,547.63,512.40,1204.32,2032.68,14075.00,3943.31,5874.00,2358.18,3046.12,1256.13,2678.26,1761.93,839.32,,6011.53,2273.77,323.69,2443.79,29949.17,,969.46,7455.12,4509.75,5303.94,8020.01,9693.89,7857.04,1323.30,743.56,,3004.85,630.37,,839.80,,1140.02,,631.32,9024.62,1527.12,2922.70,1086.22,14610.13,4392.26
6/18/2021,1210.42,529.44,509.14,1209.17,1945.44,14075.00,3865.99,5869.36,2218.94,2955.41,1199.04,2678.26,1676.44,849.19,,5988.05,2273.77,321.81,2434.35,29720.55,,950.45,7111.04,4253.18,5070.56,7605.60,9671.90,7622.11,1280.91,723.87,,2799.98,586.59,,805.60,,1098.56,,622.96,9024.62,1527.12,2922.70,1118.30,15124.81,4240.80
6/21/2021,1174.69,519.34,501.01,1170.32,1919.27,14150.00,3804.13,5799.76,2232.41,2978.09,1150.10,2602.67,1638.45,824.51,,5941.08,2263.97,312.40,2547.58,30115.44,,959.96,7271.61,4253.18,5112.99,7556.85,9518.03,7517.70,1393.94,709.09,,2819.49,586.59,,801.80,,1077.83,,610.42,9115.78,1513.24,2879.07,1086.22,14344.49,4413.89
6/22/2021,1197.02,521.36,509.14,1214.03,1971.61,14850.00,3804.13,5883.28,2223.43,3053.68,1186.80,2667.46,1719.18,913.38,,5847.15,2401.18,327.45,2623.06,31175.40,,964.71,7386.31,4361.73,5240.29,7824.99,9518.03,7661.27,1337.43,738.64,,2878.02,604.10,,801.80,,1088.20,,614.60,8842.31,1642.81,2879.07,1104.55,14361.09,4370.62
6/23/2021,1197.02,509.23,502.64,1248.02,1962.88,13825.00,3811.87,5781.20,2178.51,2978.09,1162.33,2602.67,1662.20,903.50,,5917.60,2450.18,346.27,2594.76,31528.72,,959.96,7317.49,4292.65,5112.99,7581.22,9671.90,7504.65,1280.91,718.94,,2829.24,590.97,,794.20,,1062.29,,610.42,8842.31,1739.99,2940.15,1136.64,14012.44,4318.69
6/24/2021,1188.09,503.17,496.13,1228.60,1962.88,13875.00,3819.60,5762.64,2165.04,3015.88,1154.18,2581.07,1638.45,903.50,,5776.71,2489.39,340.63,2575.89,31819.70,,964.71,7363.37,4292.65,5070.56,7459.34,9671.90,7491.60,1290.33,699.25,,2790.22,586.59,,775.20,,1051.92,,618.78,8865.10,1656.70,2835.45,1141.22,14145.26,4292.73
6/25/2021,1192.55,519.34,497.76,1243.16,2006.50,13575.00,3804.13,5744.08,2138.09,3015.88,1125.63,2548.67,1847.41,883.76,,5729.74,2489.39,340.63,2575.89,32214.59,,983.72,7363.37,4480.14,5134.21,7532.47,9562.00,7622.11,1276.21,689.40,,2819.49,590.97,,786.60,,1051.92,,610.42,8865.10,1601.16,2835.45,1127.47,14178.47,4327.35
6/28/2021,1161.29,499.13,496.13,1204.32,1954.16,13450.00,3641.76,5618.81,2057.23,2970.53,1088.92,2462.28,2137.11,849.19,,5659.29,2489.39,331.22,2481.53,33877.27,,969.46,7317.49,4450.54,5091.78,7264.32,9188.31,7504.65,1295.04,650.00,,2809.73,569.08,,752.40,,1041.56,,602.06,8500.46,1554.89,2765.66,1132.05,13547.57,4348.98
6/29/2021,1134.49,491.04,502.64,1209.17,1936.71,13725.00,3742.28,5609.53,2057.23,2947.86,1084.84,2494.67,2080.12,854.13,,5917.60,2459.98,327.45,2481.53,36163.47,,969.46,7569.82,4490.01,5282.72,7142.44,9254.25,7204.46,1295.04,610.61,,2790.22,564.70,,760.00,,1036.38,,602.06,8728.36,1545.63,2756.93,1136.64,13447.96,4327.35
6/30/2021,1116.62,487.00,512.40,1214.03,2006.50,13625.00,3819.60,5590.97,2079.69,2978.09,1117.47,2548.67,2184.60,844.26,,5870.64,2450.18,342.51,2519.27,36745.41,,964.71,7478.06,4549.22,5240.29,7264.32,9056.42,7413.29,1318.59,615.53,,2868.27,560.33,,763.80,,1036.38,,593.70,8659.99,1633.56,2748.21,1136.64,13447.96,4284.07
7/1/2021,1116.62,487.00,514.02,1209.17,1945.44,13525.00,3885.32,5590.97,2111.14,2978.09,1109.31,2581.07,2165.60,859.07,,5917.60,2450.18,331.22,2490.97,36745.41,,955.20,7799.21,4499.88,5558.52,7361.83,9188.31,7295.82,1318.59,610.61,,2858.51,542.82,,767.60,,1041.56,,627.14,8568.83,1578.03,2713.31,1132.05,13497.77,4522.08
7/2/2021,1183.62,509.23,509.14,1209.17,1936.71,13225.00,3865.99,5660.57,2169.53,3015.88,1125.63,2570.27,2118.11,844.26,,6035.01,2440.38,329.34,2481.53,39281.01,,969.46,7730.39,4470.28,5579.74,7508.09,9232.27,7452.44,1318.59,625.38,,2858.51,551.57,,786.60,,1088.20,,627.14,8477.67,1587.28,2678.41,1141.22,13547.57,4457.17
7/5/2021,1268.48,499.13,496.13,1214.03,1954.16,14400.00,3819.60,5669.85,2120.12,2947.86,1105.24,2527.07,2051.62,829.45,,6011.53,2548.19,321.81,2406.05,36537.57,,959.96,7546.88,4677.51,5473.66,7313.08,8946.51,7308.88,1309.17,640.15,,2839.00,538.44,,779.00,,1067.47,,627.14,8386.52,1578.03,2652.24,1182.47,13431.36,4284.07
7/6/2021,1326.55,521.36,518.90,1306.29,2163.53,14225.00,3788.67,5618.81,2115.63,2940.30,1101.16,2494.67,2070.62,859.07,,6222.87,2744.20,323.69,2443.79,34438.43,,993.22,7707.45,4865.00,5473.66,7361.83,9320.20,8078.92,1290.33,669.70,,3053.63,564.70,,790.40,,1114.11,,635.50,8477.67,1744.62,2626.07,1228.30,13780.01,4327.35
7/7/2021,1398.01,505.19,509.14,1301.44,2146.09,13925.00,3788.67,5628.09,2124.61,2887.39,1097.08,2483.87,2213.09,878.82,,6293.32,2734.40,323.69,2453.22,33960.41,,988.47,7753.33,4884.74,5473.66,7239.95,9078.40,7896.20,1276.21,664.78,,2936.56,547.19,,782.80,,1088.20,,631.32,8158.62,1777.01,2643.51,1214.55,13530.97,4266.76
7/8/2021,1402.48,493.07,505.89,1296.58,2224.60,14000.00,3773.21,5581.69,2138.09,2925.18,1097.08,2548.67,2308.08,864.01,,6011.53,2744.20,325.57,2415.48,33731.79,,969.46,7776.27,4914.34,5452.45,7093.68,9122.36,7700.42,1247.95,640.15,,2975.58,525.31,,767.60,,1072.65,,627.14,8067.46,1735.37,2626.07,1219.13,13315.14,4206.18
7/9/2021,1380.15,505.19,502.64,1316.01,2259.50,13900.00,3796.40,5586.33,2084.18,2872.27,1088.92,2494.67,2260.59,878.82,,5941.08,2705.00,325.57,2453.22,34209.81,,978.96,7845.08,5131.44,5494.88,7020.55,9364.16,7752.63,1243.24,640.15,,2907.29,520.93,,771.40,,1103.74,,627.14,8113.04,1763.13,2756.93,1214.55,12949.89,4232.14
7/12/2021,1393.54,499.13,496.13,1325.72,2224.60,14575.00,3804.13,5725.53,2111.14,2842.04,1056.30,2505.47,2241.59,844.26,,6175.91,2587.39,334.98,2462.66,34729.40,,978.96,8097.41,5131.44,5600.96,7215.57,9386.14,7739.58,1257.37,635.23,,2878.02,516.55,,767.60,,1098.56,,635.50,8021.89,1800.15,2730.76,1214.55,12933.28,4348.98
7/13/2021,1375.68,497.11,497.76,1277.16,2215.88,14175.00,3788.67,5609.53,2097.66,2857.15,1039.98,2494.67,2175.10,829.45,,6011.53,2450.18,327.45,2302.26,34542.35,,978.96,8212.11,5106.77,5622.17,7020.55,9276.24,7491.60,1252.66,620.46,,2868.27,507.79,,756.20,,1077.83,,635.50,7839.57,1679.83,2678.41,1205.38,12634.44,4413.89
7/14/2021,1313.15,493.07,494.50,1257.73,2259.50,14550.00,3657.23,5558.49,2057.23,2804.24,1003.28,2462.28,2232.09,809.70,,6011.53,2499.19,323.69,2349.43,33669.44,,1012.23,7982.72,5180.78,5622.17,6849.92,9122.36,7778.73,1285.62,630.31,,2897.54,507.79,,741.00,,1072.65,,635.50,7771.20,1679.83,2669.69,1237.47,12352.20,4413.89
7/15/2021,1308.68,495.09,494.50,1267.44,2276.95,15100.00,3719.08,5674.49,2120.12,2879.83,1048.14,2537.87,2270.08,794.89,,6011.53,2518.79,350.04,2340.00,33835.70,,1012.23,7959.78,5156.11,5664.60,6947.42,9122.36,7857.04,1285.62,625.38,,2975.58,499.04,,760.00,,1088.20,,639.69,7725.62,1698.34,2730.76,1223.72,12767.26,4457.17
7/16/2021,1268.48,501.15,543.30,1252.88,2285.67,15900.00,3773.21,5669.85,2160.54,2902.50,1072.61,2537.87,2317.58,799.82,,6011.53,2459.98,380.15,2349.43,33420.04,,1078.76,7868.02,5279.47,5622.17,7191.19,9408.13,7961.45,1309.17,615.53,,2946.32,499.04,,767.60,,1103.74,,639.69,8067.46,1712.23,2765.66,1246.63,12817.07,4457.17
7/19/2021,1241.68,505.19,562.82,1218.88,2303.12,15300.00,3695.89,5572.41,2165.04,2857.15,1052.22,2483.87,2460.05,799.82,,6058.50,2371.78,366.97,2330.56,33242.27,,1078.76,7799.21,5279.47,5643.39,7483.71,9408.13,8078.92,1309.17,620.46,,2858.51,485.91,,760.00,,1108.93,,635.50,7839.57,1675.21,2809.28,1237.47,12684.25,4392.26
7/21/2021,1232.75,501.15,541.68,1194.60,2233.33,15075.00,3765.47,5577.05,2200.97,2887.39,1076.69,2559.47,2441.05,799.82,,6058.50,2361.98,374.50,2330.56,31975.69,,1031.24,7799.21,5180.78,5537.31,7483.71,9684.83,8013.66,1271.50,640.15,,2770.71,464.02,,786.60,,1103.74,,635.50,8067.46,1633.56,2800.55,1237.47,12651.04,4435.53
7/22/2021,1205.95,539.54,553.06,1218.88,2242.05,15875.00,3850.53,5711.61,2313.27,2947.86,1113.39,2613.47,2450.55,824.51,,6058.50,2538.39,374.50,2368.31,32220.11,,1102.52,8097.41,5230.12,5537.31,7703.11,9592.60,8587.93,1276.21,635.23,,2819.49,472.77,,809.40,,1165.93,,635.50,8090.25,1601.16,2844.18,1200.80,13364.95,4348.98
